head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
10,24,11,11,Validation,108.0,d2f6028a06e3e08d,2.069999933242798,2.0379998683929443,1670133650.626,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,11.JPEG,10.jpg,11.JPEG,24.JPEG,4668.980082035065,2022-12-04T06:00:50.626000,1670128981.645918,111,4884
13,1,11,11,Validation,106.0,321ad77a2897e087,2.4090001583099365,0.31099987030029297,1670133651.099,1,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/1.JPEG' />,1.JPEG,11.JPEG,13.JPEG,11.JPEG,1.JPEG,4669.453082084656,2022-12-04T06:00:51.099000,1670128981.645918,123,4885
26,28,21,28,Validation,104.0,a3899ada1e5c3542,4.052000045776367,0.24200010299682617,1670133651.616,21,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/21.JPEG' />,28.JPEG,21.JPEG,26.JPEG,28.JPEG,21.JPEG,4669.970082044601,2022-12-04T06:00:51.616000,1670128981.645918,20,4886
9,24,12,12,Validation,112.0,7d078f9919506e75,1.559999942779541,0.3849999904632568,1670133652.345,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,12.JPEG,9.JPEG,12.JPEG,24.JPEG,4670.699082136154,2022-12-04T06:00:52.345000,1670128981.645918,131,4887
2,23,10,10,Validation,111.0,d37c572adcbb86b5,2.1540000438690186,0.17400002479553223,1670133652.397,23,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/23.JPEG' />,23.JPEG,10.jpg,2.JPEG,10.jpg,23.JPEG,4670.7510821819305,2022-12-04T06:00:52.397000,1670128981.645918,150,4888
15,3,25,25,Validation,113.0,d2f6028a06e3e08d,1.93500018119812,0.12599992752075195,1670133652.83,3,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/3.JPEG' />,3.JPEG,25.JPEG,15.jpg,25.JPEG,3.JPEG,4671.18408203125,2022-12-04T06:00:52.830000,1670128981.645918,112,4889
7,9,5,9,Validation,115.0,a3899ada1e5c3542,1.397000074386597,0.22099995613098145,1670133653.142,5,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/5.JPEG' />,9.JPEG,5.JPEG,7.JPEG,9.JPEG,5.JPEG,4671.49608206749,2022-12-04T06:00:53.142000,1670128981.645918,21,4890
15,10,24,10,Validation,110.0,b92468fd1667e5a7,2.569999933242798,0.16900014877319336,1670133653.34,24,<img src='/static/targets/10.jpg' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/24.JPEG' />,10.jpg,24.JPEG,15.jpg,10.jpg,24.JPEG,4671.694082021713,2022-12-04T06:00:53.340000,1670128981.645918,140,4891
19,24,29,24,Validation,107.0,e16673172e720aef,6.175999879837036,0.35500001907348633,1670133654.683,29,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/29.JPEG' />,24.JPEG,29.JPEG,19.JPEG,24.JPEG,29.JPEG,4673.037082195282,2022-12-04T06:00:54.683000,1670128981.645918,83,4892
1,0,18,0,Validation,118.0,a3899ada1e5c3542,1.878999948501587,0.13100004196166992,1670133655.139,18,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/18.JPEG' />,0.JPEG,18.JPEG,1.JPEG,0.JPEG,18.JPEG,4673.493082046509,2022-12-04T06:00:55.139000,1670128981.645918,22,4893
10,11,13,13,Validation,109.0,cb6c935236c4b2f7,7.240999937057495,0.3840000629425049,1670133656.465,11,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/11.JPEG' />,11.JPEG,13.JPEG,10.jpg,13.JPEG,11.JPEG,4674.819082021713,2022-12-04T06:00:56.465000,1670128981.645918,46,4894
3,1,0,1,Validation,119.0,b92468fd1667e5a7,2.808000087738037,0.994999885559082,1670133656.513,0,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/0.JPEG' />,1.JPEG,0.JPEG,3.JPEG,1.JPEG,0.JPEG,4674.867082118988,2022-12-04T06:00:56.513000,1670128981.645918,141,4895
4,11,15,11,Validation,121.0,a3899ada1e5c3542,2.3500001430511475,0.11699986457824708,1670133657.737,15,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/15.jpg' />,11.JPEG,15.jpg,4.JPEG,11.JPEG,15.jpg,4676.0910820961,2022-12-04T06:00:57.737000,1670128981.645918,23,4896
18,29,4,29,Validation,117.0,d2f6028a06e3e08d,4.880000114440918,0.3769998550415039,1670133658.015,4,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/4.JPEG' />,29.JPEG,4.JPEG,18.JPEG,29.JPEG,4.JPEG,4676.369082212448,2022-12-04T06:00:58.015000,1670128981.645918,113,4897
24,25,17,17,Validation,114.0,321ad77a2897e087,6.795000076293945,0.3249998092651367,1670133658.186,25,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/25.JPEG' />,25.JPEG,17.JPEG,24.JPEG,17.JPEG,25.JPEG,4676.540082216263,2022-12-04T06:00:58.186000,1670128981.645918,124,4898
27,23,19,23,Validation,120.0,e16673172e720aef,4.103999853134155,0.4160001277923584,1670133659.195,19,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/19.JPEG' />,23.JPEG,19.JPEG,27.JPEG,23.JPEG,19.JPEG,4677.549082040787,2022-12-04T06:00:59.195000,1670128981.645918,84,4899
29,26,27,27,Validation,116.0,7d078f9919506e75,7.253000020980835,0.26999998092651367,1670133659.967,26,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/26.JPEG' />,26.JPEG,27.JPEG,29.JPEG,27.JPEG,26.JPEG,4678.321082115173,2022-12-04T06:00:59.967000,1670128981.645918,132,4900
29,25,26,25,Validation,123.0,b92468fd1667e5a7,4.088000059127808,0.41499996185302734,1670133660.953,26,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/26.JPEG' />,25.JPEG,26.JPEG,29.JPEG,25.JPEG,26.JPEG,4679.3070821762085,2022-12-04T06:01:00.953000,1670128981.645918,142,4901
0,24,14,14,Validation,125.0,d2f6028a06e3e08d,2.0830001831054688,0.20599985122680664,1670133660.991,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,14.JPEG,0.JPEG,14.JPEG,24.JPEG,4679.345082044601,2022-12-04T06:01:00.991000,1670128981.645918,114,4902
23,26,18,26,Validation,126.0,321ad77a2897e087,2.683000087738037,0.6289999485015869,1670133661.201,18,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/18.JPEG' />,26.JPEG,18.JPEG,23.JPEG,26.JPEG,18.JPEG,4679.555082082748,2022-12-04T06:01:01.201000,1670128981.645918,125,4903
8,14,1,1,Validation,122.0,cb6c935236c4b2f7,5.493000030517578,0.4179999828338623,1670133662.263,14,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/14.JPEG' />,14.JPEG,1.JPEG,8.JPEG,1.JPEG,14.JPEG,4680.617082118988,2022-12-04T06:01:02.263000,1670128981.645918,47,4904
26,3,20,20,Validation,124.0,a3899ada1e5c3542,4.9679999351501465,0.24499988555908203,1670133662.946,3,<img src='/static/targets/3.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/3.JPEG' />,3.JPEG,20.JPEG,26.JPEG,20.JPEG,3.JPEG,4681.300082206726,2022-12-04T06:01:02.946000,1670128981.645918,24,4905
0,1,10,1,Validation,127.0,e16673172e720aef,3.659000158309937,0.3680000305175781,1670133663.229,10,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/10.jpg' />,1.JPEG,10.jpg,0.JPEG,1.JPEG,10.jpg,4681.583082199097,2022-12-04T06:01:03.229000,1670128981.645918,85,4906
1,0,4,4,Validation,130.0,d2f6028a06e3e08d,1.9599997997283936,0.8710000514984131,1670133663.365,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/1.JPEG' />,<img src='/static/targets/4.JPEG' />,<img src='/static/targets/0.JPEG' />,0.JPEG,4.JPEG,1.JPEG,4.JPEG,0.JPEG,4681.719082117081,2022-12-04T06:01:03.365000,1670128981.645918,115,4907
14,12,5,12,Validation,129.0,b92468fd1667e5a7,2.0910000801086426,0.2799999713897705,1670133663.669,5,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/5.JPEG' />,12.JPEG,5.JPEG,14.JPEG,12.JPEG,5.JPEG,4682.023082017899,2022-12-04T06:01:03.669000,1670128981.645918,143,4908
24,0,20,20,Validation,131.0,321ad77a2897e087,1.7770001888275146,0.6069998741149902,1670133664.103,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/0.JPEG' />,0.JPEG,20.JPEG,24.JPEG,20.JPEG,0.JPEG,4682.457082033157,2022-12-04T06:01:04.103000,1670128981.645918,126,4909
16,28,24,28,Validation,128.0,7d078f9919506e75,4.792999982833862,0.3559999465942383,1670133665.017,24,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/24.JPEG' />,28.JPEG,24.JPEG,16.JPEG,28.JPEG,24.JPEG,4683.37108206749,2022-12-04T06:01:05.017000,1670128981.645918,133,4910
6,9,7,7,Validation,133.0,a3899ada1e5c3542,2.125999927520752,0.24900007247924805,1670133665.3,9,<img src='/static/targets/9.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/9.JPEG' />,9.JPEG,7.JPEG,6.JPEG,7.JPEG,9.JPEG,4683.65408205986,2022-12-04T06:01:05.300000,1670128981.645918,25,4911
22,25,24,24,Validation,137.0,321ad77a2897e087,1.4909999370574951,0.6050000190734863,1670133665.684,25,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,25.JPEG,24.JPEG,22.JPEG,24.JPEG,25.JPEG,4684.038082122803,2022-12-04T06:01:05.684000,1670128981.645918,127,4912
27,16,23,23,Validation,136.0,b92468fd1667e5a7,2.044000148773194,0.623999834060669,1670133665.892,16,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/16.JPEG' />,16.JPEG,23.JPEG,27.JPEG,23.JPEG,16.JPEG,4684.24608206749,2022-12-04T06:01:05.892000,1670128981.645918,144,4913
6,5,7,7,Validation,134.0,d2f6028a06e3e08d,3.972999811172486,0.2180001735687256,1670133667.214,5,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/5.JPEG' />,5.JPEG,7.JPEG,6.JPEG,7.JPEG,5.JPEG,4685.5680820941925,2022-12-04T06:01:07.214000,1670128981.645918,116,4914
24,22,7,22,Validation,140.0,321ad77a2897e087,2.3570001125335693,0.30699992179870605,1670133668.647,7,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/7.JPEG' />,22.JPEG,7.JPEG,24.JPEG,22.JPEG,7.JPEG,4687.0010821819305,2022-12-04T06:01:08.647000,1670128981.645918,128,4915
5,8,25,8,Validation,132.0,cb6c935236c4b2f7,5.924000024795532,0.366999864578247,1670133668.668,25,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/25.JPEG' />,8.JPEG,25.JPEG,5.JPEG,8.JPEG,25.JPEG,4687.022082090378,2022-12-04T06:01:08.668000,1670128981.645918,48,4916
27,24,25,25,Validation,135.0,e16673172e720aef,6.081000089645386,0.39099979400634766,1670133669.689,24,<img src='/static/targets/24.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/27.JPEG' />,<img src='/static/targets/25.JPEG' />,<img src='/static/targets/24.JPEG' />,24.JPEG,25.JPEG,27.JPEG,25.JPEG,24.JPEG,4688.043081998825,2022-12-04T06:01:09.689000,1670128981.645918,86,4917
29,28,26,28,Validation,142.0,d2f6028a06e3e08d,2.7180001735687256,0.2369999885559082,1670133670.286,26,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/26.JPEG' />,28.JPEG,26.JPEG,29.JPEG,28.JPEG,26.JPEG,4688.640082120895,2022-12-04T06:01:10.286000,1670128981.645918,117,4918
8,7,5,7,Validation,141.0,b92468fd1667e5a7,2.9680001735687256,0.8769998550415039,1670133670.474,5,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/8.JPEG' />,<img src='/static/targets/7.JPEG' />,<img src='/static/targets/5.JPEG' />,7.JPEG,5.JPEG,8.JPEG,7.JPEG,5.JPEG,4688.828082084656,2022-12-04T06:01:10.474000,1670128981.645918,145,4919
13,12,17,12,Validation,75.0,708f718ea9382320,35.276000022888184,0.3910000324249267,1670133670.954,17,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/12.JPEG' />,<img src='/static/targets/17.JPEG' />,12.JPEG,17.JPEG,13.JPEG,12.JPEG,17.JPEG,4689.308082103729,2022-12-04T06:01:10.954000,1670128981.645918,1,4920
16,22,0,22,Validation,139.0,a3899ada1e5c3542,5.671000003814697,0.23000001907348633,1670133671.222,0,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/0.JPEG' />,22.JPEG,0.JPEG,16.JPEG,22.JPEG,0.JPEG,4689.576081991196,2022-12-04T06:01:11.222000,1670128981.645918,26,4921
11,18,14,14,Validation,146.0,b92468fd1667e5a7,1.6059999465942385,0.560999870300293,1670133671.941,18,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/18.JPEG' />,18.JPEG,14.JPEG,11.JPEG,14.JPEG,18.JPEG,4690.295082092285,2022-12-04T06:01:11.941000,1670128981.645918,146,4922
14,0,6,0,Validation,92.0,b421c5f7d6482867,29.43400001525879,0.24199986457824707,1670133672.208,6,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/6.JPEG' />,0.JPEG,6.JPEG,14.JPEG,0.JPEG,6.JPEG,4690.562082052231,2022-12-04T06:01:12.208000,1670128981.645918,103,4923
17,16,29,16,Validation,138.0,7d078f9919506e75,6.927999973297119,0.2539999485015869,1670133672.326,29,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/29.JPEG' />,16.JPEG,29.JPEG,17.JPEG,16.JPEG,29.JPEG,4690.680082082748,2022-12-04T06:01:12.326000,1670128981.645918,134,4924
15,14,18,18,Validation,143.0,321ad77a2897e087,3.765999794006348,0.6180000305175781,1670133673.026,14,<img src='/static/targets/14.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/14.JPEG' />,14.JPEG,18.JPEG,15.jpg,18.JPEG,14.JPEG,4691.380082130432,2022-12-04T06:01:13.026000,1670128981.645918,129,4925
18,26,20,26,Validation,145.0,e16673172e720aef,3.697000026702881,0.3539998531341553,1670133673.744,20,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/20.JPEG' />,26.JPEG,20.JPEG,18.JPEG,26.JPEG,20.JPEG,4692.098082065582,2022-12-04T06:01:13.744000,1670128981.645918,87,4926
16,2,18,18,Validation,147.0,d2f6028a06e3e08d,2.5810000896453857,0.1979999542236328,1670133673.892,2,<img src='/static/targets/2.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/18.JPEG' />,<img src='/static/targets/2.JPEG' />,2.JPEG,18.JPEG,16.JPEG,18.JPEG,2.JPEG,4692.24608206749,2022-12-04T06:01:13.892000,1670128981.645918,118,4927
5,13,6,6,Validation,144.0,cb6c935236c4b2f7,5.148000001907349,0.43400001525878906,1670133674.14,13,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/5.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/13.JPEG' />,13.JPEG,6.JPEG,5.JPEG,6.JPEG,13.JPEG,4692.494082212448,2022-12-04T06:01:14.140000,1670128981.645918,49,4928
0,6,11,6,Validation,149.0,a3899ada1e5c3542,2.7279999256134033,0.24300003051757812,1670133674.175,11,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/11.JPEG' />,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/6.JPEG' />,<img src='/static/targets/11.JPEG' />,6.JPEG,11.JPEG,0.JPEG,6.JPEG,11.JPEG,4692.52908205986,2022-12-04T06:01:14.175000,1670128981.645918,27,4929
22,20,19,20,Validation,7.0,a3899ada1e5c3542,1.6440000534057615,0.2260000705718994,1670133675.946,19,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/19.JPEG' />,<img src='/static/targets/22.JPEG' />,<img src='/static/targets/20.JPEG' />,<img src='/static/targets/19.JPEG' />,20.JPEG,19.JPEG,22.JPEG,20.JPEG,19.JPEG,4694.300082206726,2022-12-04T06:01:15.946000,1670128981.645918,28,4930
13,0,10,10,Validation,3.0,321ad77a2897e087,2.684000015258789,0.628000020980835,1670133676.041,0,<img src='/static/targets/0.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/13.JPEG' />,<img src='/static/targets/10.jpg' />,<img src='/static/targets/0.JPEG' />,0.JPEG,10.jpg,13.JPEG,10.jpg,0.JPEG,4694.395081996918,2022-12-04T06:01:16.041000,1670128981.645918,130,4931
17,29,16,16,Validation,2.0,7d078f9919506e75,3.630999803543091,0.3740000724792481,1670133676.21,29,<img src='/static/targets/29.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/17.JPEG' />,<img src='/static/targets/16.JPEG' />,<img src='/static/targets/29.JPEG' />,29.JPEG,16.JPEG,17.JPEG,16.JPEG,29.JPEG,4694.564082145691,2022-12-04T06:01:16.210000,1670128981.645918,135,4932
26,28,21,28,Validation,5.0,d2f6028a06e3e08d,2.253000020980835,1.035999774932861,1670133676.279,21,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/21.JPEG' />,<img src='/static/targets/26.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/21.JPEG' />,28.JPEG,21.JPEG,26.JPEG,28.JPEG,21.JPEG,4694.633082151413,2022-12-04T06:01:16.279000,1670128981.645918,119,4933
15,23,28,23,Validation,1.0,b421c5f7d6482867,5.033999919891357,0.24600005149841309,1670133677.489,28,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/28.JPEG' />,<img src='/static/targets/15.jpg' />,<img src='/static/targets/23.JPEG' />,<img src='/static/targets/28.JPEG' />,23.JPEG,28.JPEG,15.jpg,23.JPEG,28.JPEG,4695.84308218956,2022-12-04T06:01:17.489000,1670128981.645918,104,4934
